NIT,RAZÓN SOCIAL,SUPERVISOR,REGIÓN,DEPARTAMENTO DOMICILIO,CIUDAD DOMICILIO,CIIU,MACROSECTOR,INGRESOS OPERACIONALES,GANANCIA (PÉRDIDA),TOTAL ACTIVOS,TOTAL PASIVOS,TOTAL PATRIMONIO,Año de Corte,Margen_Neto,Nivel_Endeudamiento,Log_Ingresos,Cluster_ID,Cluster_Nombre
"900,357,414",FUNDACION AVANZAR FOS,SUPERSALUD,OTROS,ARAUCA,ARAUCA,"8,621",SERVICIOS,0.06,0.0,0.04,0.04,0.0,2024,0.0,1.0,0.05826890812397577,0,Grandes en Transición
"899,999,068",ECOPETROL S.A.,SUPERFINANCIERA,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.",610,MINERO,113.92,14.93,214.24,130.54,83.7,2024,0.1310568820224719,0.6093166542195668,4.744236234111089,0,Grandes en Transición
"900,112,515",REFINERIA DE CARTAGENA S.A.,SUPERSERVICIOS,COSTA ATLÁNTICA,BOLIVAR,CARTAGENA,"1,921",MANUFACTURA,25.86,-0.26,39.5,11.93,27.58,2024,-0.010054137664346482,0.3020253164556962,3.2906381910950917,0,Grandes en Transición
"830,095,213",ORGANIZACIÓN TERPEL S.A.,SUPERFINANCIERA,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,661",COMERCIO,24.75,0.53,7.97,4.62,3.35,2024,0.021414141414141417,0.5796737766624843,3.248434627109745,0,Grandes en Transición
"890,904,996",EMPRESAS PÚBLICAS DE MEDELLÍN E.S.P.,SUPERFINANCIERA,ANTIOQUIA,ANTIOQUIA,MEDELLIN,"3,513",SERVICIOS,20.57,4.83,66.92,34.46,32.46,2024,0.23480797277588722,0.5149432157800359,3.071303460401065,0,Grandes en Transición
"900,276,962",D1 S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,711",COMERCIO,19.44,0.37,6.32,6.1,0.22,2024,0.01903292181069959,0.9651898734177214,3.017493765335504,0,Grandes en Transición
"890,900,608",ALMACENES EXITO S.A.,SUPERFINANCIERA,ANTIOQUIA,ANTIOQUIA,ENVIGADO,"4,711",COMERCIO,16.08,0.05,13.9,7.22,6.69,2024,0.0031094527363184086,0.5194244604316547,2.837908188360424,0,Grandes en Transición
"860,063,875",EMGESA S.A. E.S.P.,SUPERSERVICIOS,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","3,514",SERVICIOS,15.78,2.25,28.67,14.46,14.2,2024,0.14258555133079848,0.5043599581444018,2.8201877010390604,0,Grandes en Transición
"800,153,993",COMUNICACIÓN CELULAR S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","6,120",SERVICIOS,15.6,0.69,26.88,16.95,9.93,2024,0.044230769230769226,0.6305803571428571,2.8094026953624978,0,Grandes en Transición
"890,100,577",AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA,SUPERTRANSPORTE,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","5,111",SERVICIOS,15.11,1.1,22.95,23.2,-0.25,2024,0.0727994705493051,1.0108932461873639,2.779440197188883,0,Grandes en Transición
"900,480,569",JERONIMO MARTINS COLOMBIA S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,711",COMERCIO,13.83,-0.6,8.2,8.16,0.05,2024,-0.04338394793926247,0.9951219512195123,2.696652156149841,0,Grandes en Transición
"900,818,921",KOPPS COMMERCIAL S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,632",COMERCIO,11.94,1.06,6.25,4.78,1.47,2024,0.08877721943048578,0.7648,2.5603232890727545,0,Grandes en Transición
"890,900,943",COLOMBIANA DE COMERCIO S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,741",COMERCIO,11.89,0.49,5.55,2.88,2.67,2024,0.04121110176619007,0.518918918918919,2.556451816951096,0,Grandes en Transición
"800,021,308",DRUMMOND LTD,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.",510,MINERO,11.5,0.96,11.7,3.98,7.71,2024,0.08347826086956521,0.3401709401709402,2.5257286443082556,0,Grandes en Transición
"860,002,554",PRIMAX COLOMBIA S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,661",COMERCIO,10.52,0.16,2.04,1.49,0.55,2024,0.015209125475285173,0.7303921568627451,2.444084655267745,0,Grandes en Transición
"900,531,210",CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,930",SERVICIOS,9.98,5.27,20.46,2.99,17.47,2024,0.5280561122244488,0.14613880742913002,2.3960754360813845,2,Líderes Rentables 2
"860,005,224",BAVARIA & COMPAÑIA S.C.A,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","1,103",MANUFACTURA,8.62,2.31,13.61,9.47,4.14,2024,0.2679814385150812,0.6958119030124909,2.263844264677615,0,Grandes en Transición
"890,107,487",SUPERTIENDAS Y DROGUERIAS OLIMPICA S.A.,SUPERSOCIEDADES,COSTA ATLÁNTICA,ATLANTICO,BARRANQUILLA,"4,711",COMERCIO,7.13,0.06,5.73,3.48,2.25,2024,0.008415147265077139,0.6073298429319371,2.0955609235597192,0,Grandes en Transición
"830,122,566",COLOMBIA TELECOMUNICACIONES S.A. E.S.P. - TELEFONICA,SUPERFINANCIERA,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","6,110",SERVICIOS,6.67,-0.47,14.49,10.96,3.52,2024,-0.0704647676161919,0.756383712905452,2.0373166153791646,0,Grandes en Transición
"800,249,860",CELSIA COLOMBIA S.A. E.S.P. ANTES EMPRESA DE ENERGIA DEL PACIFICO S.A. E.S.P.- EPSA,SUPERFINANCIERA,COSTA PACÍFICA,VALLE,YUMBO,"3,513",SERVICIOS,6.55,0.33,13.84,9.1,4.74,2024,0.05038167938931298,0.657514450867052,2.0215475632609334,0,Grandes en Transición
"901,380,949",CARIBEMAR DE LA COSTA S.A.S. E.S.P.,SUPERSERVICIOS,COSTA ATLÁNTICA,BOLIVAR,CARTAGENA,"3,514",SERVICIOS,6.35,-0.25,7.23,3.75,3.48,2024,-0.03937007874015748,0.5186721991701244,1.9947003132247452,0,Grandes en Transición
"901,380,930",AIR-E S.A.S. E.S.P.,SUPERSERVICIOS,COSTA ATLÁNTICA,ATLANTICO,BARRANQUILLA,"3,514",SERVICIOS,6.2,-1.43,4.45,3.67,0.78,2024,-0.23064516129032256,0.8247191011235955,1.9740810260220096,0,Grandes en Transición
"811,000,740",ISAGEN S.A. E.S.P.,SUPERFINANCIERA,ANTIOQUIA,ANTIOQUIA,MEDELLIN,"3,511",SERVICIOS,6.14,0.9,24.29,18.73,5.56,2024,0.1465798045602606,0.7710992177850968,1.965712776351493,0,Grandes en Transición
"860,069,804",CARBONES DEL CERREJON LIMITED,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.",510,MINERO,6.05,-0.77,8.82,4.03,4.8,2024,-0.1272727272727273,0.45691609977324266,1.9530276168241774,0,Grandes en Transición
"800,242,106",SODIMAC COLOMBIA S.A.,SUPERFINANCIERA,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,774",COMERCIO,5.99,0.28,4.14,2.39,1.75,2024,0.04674457429048414,0.5772946859903383,1.944480556245719,0,Grandes en Transición
"800,251,163",OLEODUCTO CENTRAL S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,930",SERVICIOS,5.98,3.49,7.75,3.12,4.63,2024,0.5836120401337792,0.40258064516129033,1.9430489167742813,2,Líderes Rentables 2
"860,005,223",CHEVRON PETROLEUM COMPANY,SUPERFINANCIERA,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,661",COMERCIO,5.87,0.08,1.67,1.11,0.56,2024,0.013628620102214651,0.6646706586826349,1.927164106234258,0,Grandes en Transición
"800,149,695",DROGUERIAS Y FARMACIAS CRUZ VERDE S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,773",COMERCIO,5.51,0.06,4.15,3.44,0.7,2024,0.010889292196007259,0.8289156626506023,1.873339456220478,0,Grandes en Transición
"900,331,322",VERANO ENERGY (SWITZERLAND) AG SUCURSAL,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.",610,MINERO,5.48,0.7,13.86,8.34,5.52,2024,0.12773722627737225,0.6017316017316018,1.8687205103641833,0,Grandes en Transición
"890,903,858",INDUSTRIA NACIONAL DE GASEOSAS S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","1,104",MANUFACTURA,5.16,-0.05,3.18,2.42,0.76,2024,-0.009689922480620155,0.761006289308176,1.8180767775454285,0,Grandes en Transición
"900,585,067",C.I. TRAFIGURA PETROLEUM COLOMBIA S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,661",COMERCIO,4.87,0.0,0.56,0.53,0.03,2024,0.0,0.9464285714285714,1.7698546338400052,0,Grandes en Transición
"830,136,799",BIOMAX BIOCOMBUSTIBLES S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,661",COMERCIO,4.51,0.1,1.61,1.04,0.57,2024,0.022172949002217297,0.6459627329192547,1.706564623164823,0,Grandes en Transición
"830,126,302",FRONTERA ENERGY COLOMBIA CORP SUCURSAL COLOMBIA,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.",610,MINERO,4.25,-0.01,7.9,2.33,5.57,2024,-0.0023529411764705885,0.2949367088607595,1.6582280766035324,0,Grandes en Transición
"900,155,107",CENCOSUD COLOMBIA S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,711",COMERCIO,4.21,-0.3,5.83,2.16,3.67,2024,-0.07125890736342043,0.3704974271012007,1.6505798557652755,0,Grandes en Transición
"800,245,746",TERMOBARRANQUILLA S.A. E.S.P.,SUPERSERVICIOS,COSTA ATLÁNTICA,ATLANTICO,SOLEDAD,"3,511",SERVICIOS,4.17,0.46,3.55,2.13,1.43,2024,0.11031175059952039,0.6,1.6428726885203377,0,Grandes en Transición
"860,016,610",INTERCONEXIÓN ELÉCTRICA S.A. E.S.P. - ISA,SUPERFINANCIERA,ANTIOQUIA,ANTIOQUIA,MEDELLIN,"3,512",SERVICIOS,4.13,2.8,24.74,8.45,16.29,2024,0.6779661016949152,0.341552142279709,1.6351056591826783,2,Líderes Rentables 2
"900,780,510",AUTOMOTORES TOYOTA COLOMBIA S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,511",COMERCIO,4.03,0.35,0.98,0.62,0.36,2024,0.086848635235732,0.6326530612244898,1.6154199841116479,0,Grandes en Transición
"811,009,788",DISTRACOM S.A.,SUPERSOCIEDADES,ANTIOQUIA,ANTIOQUIA,MEDELLIN,"4,731",COMERCIO,3.87,0.08,1.87,0.8,1.07,2024,0.020671834625323,0.42780748663101603,1.5830939370944985,0,Grandes en Transición
"899,999,082",GRUPO ENERGÍA DE BOGOTÁ S.A. E.S.P.,SUPERFINANCIERA,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","3,512",SERVICIOS,3.72,2.46,30.31,11.15,19.16,2024,0.6612903225806451,0.3678653909600792,1.551808799597464,2,Líderes Rentables 2
"890,900,266",GRUPO ARGOS S.A.,SUPERFINANCIERA,ANTIOQUIA,ANTIOQUIA,MEDELLIN,"6,613",SERVICIOS,3.54,2.53,22.01,3.25,18.77,2024,0.7146892655367231,0.14766015447523853,1.5129270120532565,2,Líderes Rentables 2
"860,026,895",ITALCOL S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","1,090",MANUFACTURA,3.19,0.13,1.0,0.44,0.56,2024,0.04075235109717869,0.44,1.4327007339340463,0,Grandes en Transición
"830,028,931",SAMSUNG ELECTRONICS COLOMBIA S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,652",COMERCIO,3.19,0.03,1.52,1.2,0.32,2024,0.009404388714733543,0.7894736842105263,1.4327007339340463,0,Grandes en Transición
"890,300,466",TECNOQUIMICAS S.A.,SUPERSOCIEDADES,COSTA PACÍFICA,VALLE,CALI,"4,669",COMERCIO,3.13,0.43,4.22,0.96,3.26,2024,0.13738019169329074,0.2274881516587678,1.4182774069729414,0,Grandes en Transición
"830,113,630",ZONA FRANCA CELSIA S.A. E.S.P.,SUPERSERVICIOS,COSTA ATLÁNTICA,ATLANTICO,BARRANQUILLA,"3,511",SERVICIOS,3.09,0.4,2.01,1.19,0.82,2024,0.12944983818770228,0.592039800995025,1.4085449700547104,0,Grandes en Transición
"860,001,697",GASEOSAS LUX S.A.S.,SUPERSOCIEDADES,ANTIOQUIA,ANTIOQUIA,MEDELLIN,"1,104",MANUFACTURA,3.05,0.14,2.14,1.13,1.01,2024,0.0459016393442623,0.52803738317757,1.3987168811184478,0,Grandes en Transición
"819,001,667",PETROLEOS DEL MILENIO S.A.S.,SUPERTRANSPORTE,COSTA ATLÁNTICA,ATLANTICO,BARRANQUILLA,"4,661",COMERCIO,3.03,0.04,1.06,0.73,0.34,2024,0.013201320132013203,0.6886792452830188,1.3937663759585914,0,Grandes en Transición
"830,114,921",COLOMBIA MOVIL S.A. E S P,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","6,120",SERVICIOS,2.96,0.36,5.67,5.27,0.4,2024,0.12162162162162161,0.929453262786596,1.3762440252663892,0,Grandes en Transición
"900,166,687",CONTINENTAL GOLS LIMITED SUCURSAL COLOMBIA,SUPERSOCIEDADES,ANTIOQUIA,ANTIOQUIA,MEDELLIN,722,MINERO,2.9,0.79,4.63,1.68,2.95,2024,0.2724137931034483,0.3628509719222462,1.3609765531356006,0,Grandes en Transición
"900,943,243",SURAMERICA COMERCIAL S.A.S.,SUPERSOCIEDADES,COSTA PACÍFICA,VALLE,CALI,"4,719",COMERCIO,2.87,0.17,1.48,0.7,0.78,2024,0.059233449477351915,0.47297297297297297,1.3532545070416904,0,Grandes en Transición
"890,903,939",POSTOBON S.A.,SUPERSOCIEDADES,ANTIOQUIA,ANTIOQUIA,MEDELLIN,"1,104",MANUFACTURA,2.85,0.04,3.38,1.83,1.55,2024,0.014035087719298246,0.5414201183431953,1.3480731482996928,0,Grandes en Transición
"890,304,130",ALIMENTOS CARNICOS S.A.S.,SUPERSOCIEDADES,ANTIOQUIA,ANTIOQUIA,MEDELLIN,"1,011",MANUFACTURA,2.84,0.17,2.97,1.74,1.23,2024,0.059859154929577475,0.5858585858585859,1.3454723665996355,0,Grandes en Transición
"890,901,271",CONTEGRAL S.A.S.,SUPERSOCIEDADES,ANTIOQUIA,ANTIOQUIA,ENVIGADO,"1,090",MANUFACTURA,2.84,0.14,1.17,0.6,0.58,2024,0.04929577464788733,0.5128205128205129,1.3454723665996355,0,Grandes en Transición
"830,025,205",AES COLOMBIA Y COMPAÑIA S C A E S P,SUPERSERVICIOS,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","3,511",SERVICIOS,2.83,0.23,2.71,1.2,1.52,2024,0.0812720848056537,0.44280442804428044,1.3428648031925547,0,Grandes en Transición
"900,491,889",MASSER S.A.S.,SUPERSOCIEDADES,COSTA ATLÁNTICA,ATLANTICO,BARRANQUILLA,"4,731",COMERCIO,2.76,0.0,0.13,0.12,0.01,2024,0.0,0.923076923076923,1.324418957401803,0,Grandes en Transición
"899,999,094",EMPRESA DE ACUEDUCTO; ALCANTARILLADO Y ASEO DE BOGOTÁ E.S.P,SUPERSERVICIOS,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","3,600",SERVICIOS,2.73,0.35,11.77,5.98,5.79,2024,0.1282051282051282,0.5080713678844521,1.3164082336557241,0,Grandes en Transición
"830,078,038",CERREJON ZONA NORTE S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.",510,MINERO,2.67,-0.47,6.18,1.57,4.61,2024,-0.17602996254681647,0.25404530744336573,1.3001916620664788,0,Grandes en Transición
"860,072,134",HOCOL S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.",610,MINERO,2.66,0.06,4.62,1.66,2.96,2024,0.022556390977443608,0.3593073593073593,1.297463147413275,0,Grandes en Transición
"900,323,853",TELEPERFORMANCE COLOMBIA S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","8,220",SERVICIOS,2.66,0.19,1.49,0.6,0.88,2024,0.07142857142857142,0.40268456375838924,1.297463147413275,0,Grandes en Transición
"890,101,691",GASES DEL CARIBE S.A. EMPRESA DE SERVICIOS PUBLICOS,SUPERSERVICIOS,COSTA ATLÁNTICA,ATLANTICO,BARRANQUILLA,"3,520",SERVICIOS,2.64,0.32,3.0,2.48,0.52,2024,0.12121212121212122,0.8266666666666667,1.2919836816486494,0,Grandes en Transición
"900,092,385",UNE EPM TELECOMUNICACIONES S.A.,SUPERFINANCIERA,ANTIOQUIA,ANTIOQUIA,MEDELLIN,"6,110",SERVICIOS,2.63,0.01,4.96,4.56,0.4,2024,0.003802281368821293,0.9193548387096774,1.2892326482767593,0,Grandes en Transición
"890,112,475",CI ENERGIA SOLAR S.A.S. ESWINDOWS,SUPERSOCIEDADES,COSTA ATLÁNTICA,ATLANTICO,BARRANQUILLA,"2,511",MANUFACTURA,2.62,0.2,1.94,0.73,1.21,2024,0.07633587786259542,0.37628865979381443,1.2864740258376797,0,Grandes en Transición
"860,031,606",DIANA CORPORACION S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","1,051",MANUFACTURA,2.49,-0.02,1.54,1.25,0.29,2024,-0.008032128514056224,0.8116883116883117,1.2499017362143359,0,Grandes en Transición
"900,646,156",TRAFIGURA MARKETING COLOMBIA S.A.S. ESP,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,661",COMERCIO,2.48,-0.04,0.5,0.52,-0.02,2024,-0.016129032258064516,1.04,1.247032293786383,0,Grandes en Transición
"901,210,452",TERPEL EXPORTACIONES CI S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,731",COMERCIO,2.46,0.02,0.2,0.14,0.06,2024,0.008130081300813009,0.7000000000000001,1.2412685890696329,0,Grandes en Transición
"860,025,792",RENAULT SOCIEDAD DE FABRICACION DE AUTOMOTORES S.A.S.,SUPERSOCIEDADES,ANTIOQUIA,ANTIOQUIA,ENVIGADO,"2,910",MANUFACTURA,2.43,-0.08,1.18,1.01,0.17,2024,-0.03292181069958847,0.8559322033898306,1.2325602611778486,0,Grandes en Transición
"890,201,881",AVSA S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.",150,AGROPECUARIO,2.42,0.21,1.24,0.34,0.9,2024,0.08677685950413223,0.2741935483870968,1.2296405510745139,0,Grandes en Transición
"900,493,698",GEOPARK COLOMBIA S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.",610,MINERO,2.42,0.36,5.58,3.82,1.76,2024,0.1487603305785124,0.6845878136200716,1.2296405510745139,0,Grandes en Transición
"890,912,462",TAMPA CARGO S.A.S.,SUPERTRANSPORTE,ANTIOQUIA,ANTIOQUIA,RIONEGRO,"5,111",SERVICIOS,2.4,0.04,2.96,2.18,0.77,2024,0.016666666666666666,0.7364864864864865,1.2237754316221157,0,Grandes en Transición
"890,300,546",COLGATE PALMOLIVE COMPAÑIA,SUPERSOCIEDADES,COSTA PACÍFICA,VALLE,CALI,"2,023",MANUFACTURA,2.38,0.07,0.95,0.58,0.37,2024,0.029411764705882356,0.6105263157894737,1.2178757094949273,0,Grandes en Transición
"900,667,590",INTERCOLOMBIA S.A. E.S.P,SUPERSERVICIOS,ANTIOQUIA,ANTIOQUIA,MEDELLIN,"3,512",SERVICIOS,2.37,0.06,0.45,0.3,0.15,2024,0.02531645569620253,0.6666666666666666,1.2149127443642704,0,Grandes en Transición
"900,319,753",PRICESMART COLOMBIA S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,711",COMERCIO,2.36,-0.01,1.21,0.77,0.44,2024,-0.00423728813559322,0.6363636363636364,1.2119409739751128,0,Grandes en Transición
"890,704,196",AEROVIAS DE INTEGRACION REGIONAL S.A.,SUPERTRANSPORTE,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","5,111",SERVICIOS,2.33,-0.27,1.39,1.35,0.04,2024,-0.11587982832618027,0.971223021582734,1.2029723039923526,0,Grandes en Transición
"901,339,011",METRO LINEA 1 S.A.S.,SUPERTRANSPORTE,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,210",CONSTRUCCIÓN,2.32,0.3,3.3,2.77,0.54,2024,0.12931034482758622,0.8393939393939395,1.199964782928397,0,Grandes en Transición
"800,059,470",ESENTTIA S.A.,SUPERSOCIEDADES,COSTA ATLÁNTICA,BOLIVAR,CARTAGENA,"2,013",MANUFACTURA,2.31,0.08,3.51,0.57,2.94,2024,0.03463203463203463,0.1623931623931624,1.1969481893889715,0,Grandes en Transición
"900,017,447",FALABELLA DE COLOMBIA S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,719",COMERCIO,2.31,0.01,1.72,1.37,0.35,2024,0.004329004329004329,0.7965116279069768,1.1969481893889715,0,Grandes en Transición
"891,304,762",ITALCOL DE OCCIDENTE S.A.,SUPERSOCIEDADES,COSTA PACÍFICA,VALLE,PALMIRA,"1,090",MANUFACTURA,2.28,0.12,0.77,0.27,0.5,2024,0.052631578947368425,0.35064935064935066,1.1878434223960523,0,Grandes en Transición
"800,197,463",POLLOS EL BUCANERO S.A.,SUPERSOCIEDADES,COSTA PACÍFICA,VALLE,CALI,"1,011",MANUFACTURA,2.27,0.02,1.74,1.08,0.65,2024,0.00881057268722467,0.6206896551724138,1.184789984909162,0,Grandes en Transición
"890,105,526",PROMIGAS S.A. E.S.P.,SUPERFINANCIERA,COSTA ATLÁNTICA,ATLANTICO,BARRANQUILLA,"4,930",SERVICIOS,2.27,1.06,12.2,5.72,6.48,2024,0.4669603524229075,0.46885245901639344,1.184789984909162,2,Líderes Rentables 2
"890,201,230",ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,SUPERSERVICIOS,CENTRO - ORIENTE,SANTANDER,BUCARAMANGA,"3,514",SERVICIOS,2.25,0.25,3.05,1.86,1.19,2024,0.1111111111111111,0.6098360655737706,1.1786549963416462,0,Grandes en Transición
"860,069,378",CERRO MATOSO S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.",723,MINERO,2.21,-0.52,1.81,1.51,0.29,2024,-0.23529411764705885,0.8342541436464088,1.1662709371419244,0,Grandes en Transición
"890,900,291",SOLLA S.A.,SUPERSOCIEDADES,ANTIOQUIA,ANTIOQUIA,ITAGUI,"1,090",MANUFACTURA,2.21,0.12,0.84,0.39,0.46,2024,0.05429864253393665,0.4642857142857143,1.1662709371419244,0,Grandes en Transición
"890,301,884",COLOMBINA S.A.,SUPERFINANCIERA,COSTA PACÍFICA,VALLE,ZARZAL,"1,082",MANUFACTURA,2.19,0.14,2.41,1.77,0.64,2024,0.06392694063926942,0.7344398340248962,1.1600209167967532,0,Grandes en Transición
"800,185,295",AMARILO S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,111",CONSTRUCCIÓN,2.19,0.01,5.37,3.59,1.78,2024,0.004566210045662101,0.6685288640595902,1.1600209167967532,0,Grandes en Transición
"860,025,900",ALPINA PRODUCTOS ALIMENTICIOS S.A.S. BIC,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,CUNDINAMARCA,SOPO,"1,040",MANUFACTURA,2.18,0.1,1.43,1.26,0.18,2024,0.045871559633027525,0.8811188811188811,1.1568811967920856,0,Grandes en Transición
"900,134,459",TRANSPORTADORA DE GAS INTERNACIONAL S.A. E.S.P.,SUPERSERVICIOS,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,930",SERVICIOS,2.17,0.5,10.31,6.28,4.03,2024,0.2304147465437788,0.609117361784675,1.1537315878891892,0,Grandes en Transición
"830,010,738",C.I. SUNSHINE BOUQUET S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.",125,AGROPECUARIO,2.16,0.02,2.03,1.52,0.51,2024,0.009259259259259259,0.748768472906404,1.1505720275988207,0,Grandes en Transición
"806,005,008",TERMOCANDELARIA SOCIEDAD EN COMANDITA POR ACCIONES EMPRESA DE SERVICIOS PUBLICOS,SUPERSERVICIOS,COSTA ATLÁNTICA,BOLIVAR,CARTAGENA,"3,511",SERVICIOS,2.11,0.35,2.35,2.06,0.3,2024,0.16587677725118483,0.8765957446808511,1.1346227261911428,0,Grandes en Transición
"890,920,304",PEPSICO ALIMENTOS COLOMBIA LIMITADA.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","1,089",MANUFACTURA,2.1,-0.03,0.73,0.48,0.25,2024,-0.014285714285714285,0.6575342465753424,1.1314021114911006,0,Grandes en Transición
"860,004,828",ALIMENTOS FINCA S.A.S.,SUPERSOCIEDADES,ANTIOQUIA,ANTIOQUIA,ENVIGADO,"1,090",MANUFACTURA,2.06,0.08,0.92,0.49,0.43,2024,0.038834951456310676,0.5326086956521738,1.1184149159642893,0,Grandes en Transición
"890,904,224",C.I. UNIÓN DE BANANERO DE URABÁ S.A. - UNIBÁN,SUPERSOCIEDADES,ANTIOQUIA,ANTIOQUIA,MEDELLIN,"4,631",COMERCIO,2.05,0.05,1.22,0.58,0.65,2024,0.02439024390243903,0.47540983606557374,1.1151415906193203,0,Grandes en Transición
